home_team_win;ano;home_ataque_idade_min;home_ataque_idade_max;home_ataque_idade_mean;home_ataque_score_min;home_ataque_score_max;home_ataque_score_mean;home_defesa_idade_min;home_defesa_idade_max;home_defesa_idade_mean;home_defesa_score_min;home_defesa_score_max;home_defesa_score_mean;home_pos_elim;home_pts;home_j;home_v;home_e;home_d;home_gp;home_gc;home_sg;home_desclassif_qtd;home_desclassif_pts_min;home_desclassif_pts_max;home_desclassif_pts_mean;home_desclassif_v_min;home_desclassif_v_max;home_desclassif_v_mean;home_desclassif_e_min;home_desclassif_e_max;home_desclassif_e_mean;home_desclassif_d_min;home_desclassif_d_max;home_desclassif_d_mean;home_desclassif_gp_min;home_desclassif_gp_max;home_desclassif_gp_mean;home_desclassif_gc_min;home_desclassif_gc_max;home_desclassif_gc_mean;home_desclassif_sg_min;home_desclassif_sg_max;home_desclassif_sg_mean;home_aprov;home_perc_v;home_repescagem;home_gp_por_jogo;home_gc_por_jogo;home_sg_por_jogo;home_sede;away_ataque_idade_min;away_ataque_idade_max;away_ataque_idade_mean;away_ataque_score_min;away_ataque_score_max;away_ataque_score_mean;away_defesa_idade_min;away_defesa_idade_max;away_defesa_idade_mean;away_defesa_score_min;away_defesa_score_max;away_defesa_score_mean;away_pos_elim;away_pts;away_j;away_v;away_e;away_d;away_gp;away_gc;away_sg;away_desclassif_qtd;away_desclassif_pts_min;away_desclassif_pts_max;away_desclassif_pts_mean;away_desclassif_v_min;away_desclassif_v_max;away_desclassif_v_mean;away_desclassif_e_min;away_desclassif_e_max;away_desclassif_e_mean;away_desclassif_d_min;away_desclassif_d_max;away_desclassif_d_mean;away_desclassif_gp_min;away_desclassif_gp_max;away_desclassif_gp_mean;away_desclassif_gc_min;away_desclassif_gc_max;away_desclassif_gc_mean;away_desclassif_sg_min;away_desclassif_sg_max;away_desclassif_sg_mean;away_aprov;away_perc_v;away_repescagem;away_gp_por_jogo;away_gc_por_jogo;away_sg_por_jogo;away_sede;home_team_label;away_team_label;home_conf_cont_label;away_conf_cont_label
0;2018;20;33;24;68;83;74;22;31;27;70;77;73;1;13;6;4;2;0;11;6;5;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;1;0;0;21;36;28;78;94;81;26;35;30;78;84;80;3;28;18;7;7;4;19;16;3;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;0;0;0;38;5;5;5
1;2018;18;36;28;69;87;72;22;36;29;69;76;71;2;15;10;4;3;3;11;10;1;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0;20;32;26;79;89;83;22;33;27;79;90;82;1;30;10;10;0;0;43;4;39;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;1;1;0;4;0;3;0;15;1;1;1
0;2018;19;35;27;72;84;76;21;38;29;72;79;75;1;21;10;6;3;1;16;7;9;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0;19;37;28;71;85;74;22;34;28;71;84;74;2;19;10;6;1;3;26;9;17;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;37;51;51;51
0;2018;21;35;27;71;87;76;21;34;27;71;83;75;1;21;10;6;3;1;20;10;10;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0;22;35;27;80;92;83;21;37;30;80;89;84;1;41;18;12;5;1;41;11;30;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;2;0;1;0;50;9;9;9
0;2018;22;36;27;69;82;75;21;36;27;70;85;76;2;27;10;9;0;1;23;7;16;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;20;31;25;62;76;68;20;32;27;63;87;70;2;16;10;4;4;2;14;8;6;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0;52;17;17;17
0;2018;21;39;28;69;80;73;20;36;29;70;79;73;1;20;10;6;2;2;17;7;10;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;1;0;21;36;27;69;90;74;21;39;29;70;87;74;1;25;10;8;1;1;28;14;14;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0;35;44;44;44
0;2018;20;34;27;69;87;75;20;34;27;69;89;75;1;14;6;4;2;0;10;3;7;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0;20;34;28;73;87;77;21;33;27;74;85;77;4;27;18;7;6;5;21;19;2;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;49;13;13;13
0;2018;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;31;7;7;7
0;2018;22;29;24;57;73;66;23;35;29;68;76;70;3;13;10;3;4;3;9;10;-1;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;0;1;0;0;20;35;27;62;79;69;21;36;28;61;78;69;1;14;6;4;2;0;11;4;7;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0;41;55;55;55
1;2018;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;21;36;28;78;94;81;26;35;30;78;84;80;3;28;18;7;7;4;19;16;3;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;0;0;0;26;5;5;5
1;2018;21;32;26;72;91;77;21;36;29;72;90;77;2;31;18;9;4;5;32;20;12;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;19;35;26;76;94;81;22;37;28;76;86;80;1;27;10;9;0;1;32;4;28;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;2;0;57;45;45;45
0;2018;23;38;28;81;90;83;23;38;29;82;91;84;1;28;10;9;1;0;36;3;33;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;3;0;21;36;26;68;82;75;20;35;28;68;81;74;1;21;10;6;2;1;20;8;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;1;24;48;48;48
1;2018;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;19;36;26;71;88;76;22;34;27;71;83;76;2;20;10;6;2;2;20;8;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;18;19;19;19
1;2018;22;35;27;80;92;83;21;37;30;80;89;84;1;41;18;12;5;1;41;11;30;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;2;0;1;0;19;35;27;72;84;76;21;38;29;72;79;75;1;21;10;6;3;1;16;7;9;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0;9;37;37;37
1;2018;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;21;39;28;69;80;73;20;36;29;70;79;73;1;20;10;6;2;2;17;7;10;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;1;0;7;35;35;35
1;2018;19;37;28;71;85;74;22;34;28;71;84;74;2;19;10;6;1;3;26;9;17;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;22;36;27;69;82;75;21;36;27;70;85;76;2;27;10;9;0;1;23;7;16;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;51;52;52;52
0;2018;20;34;28;73;87;77;21;33;27;74;85;77;4;27;18;7;6;5;21;19;2;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;13;31;31;31
0;2018;21;32;26;72;91;77;21;36;29;72;90;77;2;31;18;9;4;5;32;20;12;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;57;26;26;26
0;2018;22;35;27;80;92;83;21;37;30;80;89;84;1;41;18;12;5;1;41;11;30;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;2;0;1;0;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;9;7;7;7
0;2018;19;37;28;71;85;74;22;34;28;71;84;74;2;19;10;6;1;3;26;9;17;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;51;31;31;31
0;2018;21;36;26;68;82;75;20;35;28;68;81;74;1;21;10;6;2;1;20;8;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;1;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;48;18;18;18
1;2018;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;26;7;7;7
1;2018;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;18;31;31;31
1;2018;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;7;31;31;31
1;2018;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;26;18;18;18
;;23;32;27;62;77;68;23;32;26;63;71;67;1;22;10;6;2;1;20;6;14;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;2;0;1;1;19;36;26;67;81;70;20;33;26;67;81;71;4;26;18;7;5;6;27;19;8;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;1;0;0;46;21;21;21
;;21;40;26;78;89;83;22;33;27;78;88;81;1;26;10;8;2;0;39;3;36;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;3;0;21;32;27;64;81;72;26;35;29;61;73;68;1;25;10;8;1;1;15;4;11;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;1;0;31;32;32;32
;;20;36;26;69;89;74;20;34;28;68;87;73;1;16;6;5;1;0;15;4;11;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;2;0;1;0;20;34;26;75;89;80;21;34;26;75;90;79;1;23;10;7;2;1;33;8;25;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;49;29;29;29
;;19;35;25;70;85;74;19;36;27;70;78;74;3;25;14;7;4;3;21;10;11;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;0;0;20;33;26;65;81;71;21;35;28;65;79;71;2;15;8;4;3;1;14;9;5;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;1;0;0;25;40;40;40
;;21;37;27;77;88;80;24;36;29;77;85;80;2;39;17;11;6;0;27;8;19;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;0;1;0;21;34;27;65;77;68;22;37;28;65;73;68;1;23;10;7;2;1;12;6;6;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;0;0;5;3;3;3
;;21;36;26;72;84;76;21;37;28;72;84;76;1;27;10;9;0;1;30;3;27;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;19;35;26;63;79;70;20;32;25;62;72;68;1;13;6;4;1;1;11;2;9;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;1;0;1;0;19;55;55;55
;;18;32;24;61;83;73;18;40;27;61;80;72;2;28;14;8;4;2;17;8;9;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;0;0;20;35;26;69;91;74;22;37;28;70;86;74;2;20;10;6;2;2;30;11;19;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;1;1;0;37;44;44;44
;;19;36;27;79;93;82;21;37;25;79;88;83;1;18;8;5;3;0;18;3;15;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;22;35;27;67;76;70;23;38;29;67;78;69;3;15;10;4;3;3;15;9;6;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;1;1;0;0;0;26;6;6;6
;;20;35;26;68;83;74;22;35;28;69;84;74;1;18;6;6;0;0;20;1;19;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;1;1;0;3;0;3;0;20;37;27;71;88;77;20;33;25;71;85;76;1;23;10;7;2;1;21;4;17;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;36;18;18;18
;;19;34;27;77;87;81;22;34;29;77;89;81;1;27;10;9;0;1;36;4;32;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;3;0;21;35;26;65;81;72;22;39;28;66;82;71;2;22;10;7;1;2;12;4;8;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;0;0;1;35;35;35
;;22;36;28;80;86;83;25;37;30;80;88;82;1;19;8;6;1;1;15;5;10;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;0;1;0;20;31;27;63;72;67;22;35;29;62;88;70;4;25;14;7;4;3;13;8;5;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;1;0;0;0;0;24;17;17;17
;;20;35;27;73;91;78;22;35;29;74;90;78;1;20;8;6;2;0;25;6;19;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;19;39;25;61;86;69;22;35;27;60;77;69;1;28;14;8;4;2;23;7;16;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;1;0;7;11;11;11
;;22;38;27;70;83;74;23;35;28;70;85;75;1;18;8;5;3;0;15;2;13;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;0;1;0;22;34;26;64;82;72;20;32;25;63;84;70;1;15;6;5;0;1;12;3;9;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;2;0;1;0;52;10;10;10
;;19;36;27;72;87;76;23;39;31;72;86;76;3;28;18;8;4;6;22;22;0;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;1;0;0;21;34;27;68;77;71;25;39;30;68;81;71;2;23;10;7;2;1;13;3;10;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;1;0;57;15;15;15
;;22;37;27;76;90;81;20;39;28;76;89;81;2;17;8;5;2;1;17;6;11;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;19;35;26;68;84;73;19;34;26;69;81;73;1;13;6;4;1;1;7;3;4;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;1;0;0;0;45;27;27;27
;;21;31;26;79;89;82;22;38;28;79;90;82;1;45;17;14;3;0;40;5;35;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;2;0;2;0;21;37;27;69;87;75;21;39;28;69;82;73;1;20;8;6;2;0;18;9;9;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;1;1;0;9;50;50;50
;;20;33;26;65;81;71;21;35;28;65;79;71;2;15;8;4;3;1;14;9;5;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;1;0;0;21;32;27;64;81;72;26;35;29;61;73;68;1;25;10;8;1;1;15;4;11;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;1;0;40;32;32;32
;;23;32;27;62;77;68;23;32;26;63;71;67;1;22;10;6;2;1;20;6;14;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;2;0;1;1;20;36;26;69;89;74;20;34;28;68;87;73;1;16;6;5;1;0;15;4;11;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;2;0;1;0;46;49;49;49
;;20;34;26;75;89;80;21;34;26;75;90;79;1;23;10;7;2;1;33;8;25;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;19;36;26;67;81;70;20;33;26;67;81;71;4;26;18;7;5;6;27;19;8;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;1;0;0;29;21;21;21
;;21;40;26;78;89;83;22;33;27;78;88;81;1;26;10;8;2;0;39;3;36;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;3;0;19;35;25;70;85;74;19;36;27;70;78;74;3;25;14;7;4;3;21;10;11;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;0;0;31;25;25;25
;;19;35;26;63;79;70;20;32;25;62;72;68;1;13;6;4;1;1;11;2;9;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;1;0;1;0;22;35;27;67;76;70;23;38;29;67;78;69;3;15;10;4;3;3;15;9;6;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;1;1;0;0;0;55;6;6;6
;;20;35;26;69;91;74;22;37;28;70;86;74;2;20;10;6;2;2;30;11;19;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;1;1;0;21;34;27;65;77;68;22;37;28;65;73;68;1;23;10;7;2;1;12;6;6;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;0;0;44;3;3;3
;;19;36;27;79;93;82;21;37;25;79;88;83;1;18;8;5;3;0;18;3;15;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;21;36;26;72;84;76;21;37;28;72;84;76;1;27;10;9;0;1;30;3;27;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;26;19;19;19
;;21;37;27;77;88;80;24;36;29;77;85;80;2;39;17;11;6;0;27;8;19;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;0;1;0;18;32;24;61;83;73;18;40;27;61;80;72;2;28;14;8;4;2;17;8;9;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;0;0;5;37;37;37
;;21;35;26;65;81;72;22;39;28;66;82;71;2;22;10;7;1;2;12;4;8;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;0;0;20;31;27;63;72;67;22;35;29;62;88;70;4;25;14;7;4;3;13;8;5;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;1;0;0;0;0;35;17;17;17
;;20;35;27;73;91;78;22;35;29;74;90;78;1;20;8;6;2;0;25;6;19;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;20;35;26;68;83;74;22;35;28;69;84;74;1;18;6;6;0;0;20;1;19;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;1;1;0;3;0;3;0;7;36;36;36
;;20;37;27;71;88;77;20;33;25;71;85;76;1;23;10;7;2;1;21;4;17;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;19;39;25;61;86;69;22;35;27;60;77;69;1;28;14;8;4;2;23;7;16;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;1;0;18;11;11;11
;;22;36;28;80;86;83;25;37;30;80;88;82;1;19;8;6;1;1;15;5;10;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;0;1;0;19;34;27;77;87;81;22;34;29;77;89;81;1;27;10;9;0;1;36;4;32;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;3;0;24;1;1;1
;;22;34;26;64;82;72;20;32;25;63;84;70;1;15;6;5;0;1;12;3;9;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;2;0;1;0;21;37;27;69;87;75;21;39;28;69;82;73;1;20;8;6;2;0;18;9;9;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;1;1;0;10;50;50;50
;;21;34;27;68;77;71;25;39;30;68;81;71;2;23;10;7;2;1;13;3;10;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;1;0;19;35;26;68;84;73;19;34;26;69;81;73;1;13;6;4;1;1;7;3;4;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;1;0;0;0;15;27;27;27
;;21;31;26;79;89;82;22;38;28;79;90;82;1;45;17;14;3;0;40;5;35;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;2;0;2;0;22;38;27;70;83;74;23;35;28;70;85;75;1;18;8;5;3;0;15;2;13;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;1;0;1;0;9;52;52;52
;;22;37;27;76;90;81;20;39;28;76;89;81;2;17;8;5;2;1;17;6;11;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;2;0;1;0;19;36;27;72;87;76;23;39;31;72;86;76;3;28;18;8;4;6;22;22;0;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;1;0;0;45;57;57;57
;;19;36;26;67;81;70;20;33;26;67;81;71;4;26;18;7;5;6;27;19;8;6;10;24;17;3;7;4;1;8;4;5;14;9;12;23;17;19;42;28;-20;1;-10;0;0;0;1;1;0;0;20;36;26;69;89;74;20;34;28;68;87;73;1;16;6;5;1;0;15;4;11;35;0;16;7;0;5;1;0;4;1;0;6;2;2;25;6;0;29;7;-25;21;-1;0;0;0;2;0;1;0;21;49;49;49
;;20;34;26;75;89;80;21;34;26;75;90;79;1;23;10;7;2;1;33;8;25;42;0;23;10;0;7;2;0;6;1;0;10;4;1;27;10;2;46;16;-45;13;-5;0;0;0;3;0;2;0;23;32;27;62;77;68;23;32;26;63;71;67;1;22;10;6;2;1;20;6;14;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;2;0;1;1;29;46;46;46
;;21;32;27;64;81;72;26;35;29;61;73;68;1;25;10;8;1;1;15;4;11;7;4;14;8;1;4;1;1;6;3;3;8;5;5;11;7;7;19;14;-11;1;-6;0;0;0;1;0;1;0;19;35;25;70;85;74;19;36;27;70;78;74;3;25;14;7;4;3;21;10;11;4;4;21;11;0;6;2;3;5;4;5;10;7;7;17;11;18;26;21;-19;-2;-10;0;0;0;1;0;0;0;32;25;25;25
